0.724025974026,0.572890025575,0.0925449871465,0.0610687022901,0.0282051282051,0.276857295564
0.63961038961,0.447570332481,0.0025706940874,0.0178117048346,0.0,0.203099946553
0.938311688312,0.531969309463,0.169665809769,0.145038167939,0.0025641025641,0.331908070551
0.996753246753,0.659846547315,0.26735218509,0.330788804071,0.0871794871795,0.445216461785
0.993506493506,0.652173913043,0.444730077121,0.623409669211,0.335897435897,0.593265633351
0.977272727273,0.680306905371,0.508997429306,0.834605597964,0.564102564103,0.701763762694
0.935064935065,0.664961636829,0.560411311054,0.936386768448,0.651282051282,0.741849278461
0.941558441558,0.708439897698,0.660668380463,0.964376590331,0.684615384615,0.785676109033
0.954545454545,0.736572890026,0.784061696658,0.977099236641,0.689743589744,0.823089257082
0.961038961039,0.74168797954,0.81233933162,0.979643765903,0.710256410256,0.835916622127
0.961038961039,0.746803069054,0.817480719794,0.979643765903,0.710256410256,0.838054516301
0.961038961039,0.746803069054,0.817480719794,0.979643765903,0.710256410256,0.838054516301
0.961038961039,0.746803069054,0.817480719794,0.979643765903,0.710256410256,0.838054516301
0.961038961039,0.746803069054,0.817480719794,0.979643765903,0.710256410256,0.838054516301
0.961038961039,0.746803069054,0.817480719794,0.979643765903,0.710256410256,0.838054516301
0.961038961039,0.746803069054,0.817480719794,0.979643765903,0.710256410256,0.838054516301
0.961038961039,0.746803069054,0.817480719794,0.979643765903,0.710256410256,0.838054516301
0.961038961039,0.746803069054,0.817480719794,0.979643765903,0.710256410256,0.838054516301
0.961038961039,0.746803069054,0.817480719794,0.979643765903,0.710256410256,0.838054516301
